time,Temperature (K)
2019-08-13 06:37:43.048405,298.88
2019-08-13 06:38:48.781692,298.88
2019-08-13 06:39:54.499021,298.88
2019-08-13 06:41:00.278186,298.88
2019-08-13 06:42:06.056352,298.88
2019-08-13 06:43:11.772684,298.88
2019-08-13 06:44:17.472062,298.88
2019-08-13 06:45:23.182410,298.88
2019-08-13 06:46:28.893755,298.88
2019-08-13 06:47:34.662946,298.88
2019-08-13 06:48:40.415182,298.88
2019-08-13 06:49:46.193349,298.88
2019-08-13 06:50:51.939601,298.88
2019-08-13 06:51:57.672888,298.88
2019-08-13 06:53:03.434100,298.78
2019-08-13 06:54:09.155419,298.88
2019-08-13 06:55:14.871751,298.88
2019-08-13 06:56:20.583097,298.88
2019-08-13 06:57:26.301424,298.88
2019-08-13 06:58:31.913035,298.78
2019-08-13 06:59:37.560552,298.88
2019-08-13 07:00:43.177150,298.88
2019-08-13 07:01:48.912432,298.88
2019-08-13 07:02:54.649708,298.78
2019-08-13 07:04:00.412915,298.88
2019-08-13 07:05:06.139220,298.78
2019-08-13 07:06:11.913398,298.88
2019-08-13 07:07:17.645687,298.78
2019-08-13 07:08:23.423854,298.78
2019-08-13 07:09:29.157141,298.78
2019-08-13 07:10:34.886438,298.78
2019-08-13 07:11:40.619725,298.78
2019-08-13 07:12:46.354009,298.78
2019-08-13 07:13:52.124197,298.78
2019-08-13 07:14:57.882417,298.78
2019-08-13 07:16:03.611715,298.78
2019-08-13 07:17:09.375919,298.78
2019-08-13 07:18:15.132144,298.78
2019-08-13 07:19:20.890365,298.78
2019-08-13 07:20:26.632627,298.78
2019-08-13 07:21:32.372896,298.78
2019-08-13 07:22:38.166022,298.78
2019-08-13 07:23:43.950173,298.78
2019-08-13 07:24:49.729337,298.78
2019-08-13 07:25:55.469606,298.78
2019-08-13 07:27:01.245778,298.78
2019-08-13 07:28:06.995022,298.78
2019-08-13 07:29:12.727311,298.78
2019-08-13 07:30:18.463590,298.78
2019-08-13 07:31:24.188898,298.68
2019-08-13 07:32:29.929167,298.78
2019-08-13 07:33:35.664448,298.68
2019-08-13 07:34:41.446604,298.78
2019-08-13 07:35:47.181886,298.78
2019-08-13 07:36:52.918165,298.68
2019-08-13 07:37:58.692342,298.68
2019-08-13 07:39:04.493447,298.78
2019-08-13 07:40:10.245683,298.78
2019-08-13 07:41:15.994927,298.68
2019-08-13 07:42:21.763121,298.78
2019-08-13 07:43:27.517352,298.68
2019-08-13 07:44:33.269588,298.68
2019-08-13 07:45:39.010853,298.78
2019-08-13 07:46:44.762092,298.78
2019-08-13 07:47:50.542254,298.68
2019-08-13 07:48:56.297482,298.68
2019-08-13 07:50:02.059691,298.68
2019-08-13 07:51:07.854813,298.68
2019-08-13 07:52:13.639961,298.68
2019-08-13 07:53:19.402170,298.68
2019-08-13 07:54:25.145431,298.68
2019-08-13 07:55:30.888691,298.68
2019-08-13 07:56:36.639930,298.68
2019-08-13 07:57:42.411115,298.68
2019-08-13 07:58:48.172327,298.68
2019-08-13 07:59:53.806878,298.68
2019-08-13 08:00:59.434447,298.68
2019-08-13 08:02:05.241537,298.68
2019-08-13 08:03:11.045634,298.68
2019-08-13 08:04:16.832777,298.68
2019-08-13 08:05:22.646848,298.58
2019-08-13 08:06:28.485852,298.58
2019-08-13 08:07:34.266014,298.68
2019-08-13 08:08:40.054154,298.68
2019-08-13 08:09:45.887174,298.68
2019-08-13 08:10:51.697256,298.58
2019-08-13 08:11:57.563188,298.68
2019-08-13 08:13:03.370277,298.68
2019-08-13 08:14:09.181356,298.68
2019-08-13 08:15:14.932595,298.68
2019-08-13 08:16:20.641946,298.68
2019-08-13 08:17:26.346310,298.68
2019-08-13 08:18:32.056658,298.68
2019-08-13 08:19:37.773987,298.68
2019-08-13 08:20:43.484336,298.68
2019-08-13 08:21:49.187702,298.58
2019-08-13 08:22:54.958888,298.58
2019-08-13 08:24:00.699156,298.58
2019-08-13 08:25:06.403520,298.68
2019-08-13 08:26:12.113868,298.58
2019-08-13 08:27:17.829203,298.68
2019-08-13 08:28:23.535562,298.58
2019-08-13 08:29:29.258875,298.58
2019-08-13 08:30:34.975207,298.58
2019-08-13 08:31:40.679571,298.58
2019-08-13 08:32:46.391914,298.58
2019-08-13 08:33:52.124204,298.58
2019-08-13 08:34:57.896387,298.58
2019-08-13 08:36:03.641641,298.58
2019-08-13 08:37:09.326059,298.58
2019-08-13 08:38:15.022444,298.58
2019-08-13 08:39:20.712846,298.58
2019-08-13 08:40:26.419204,298.58
2019-08-13 08:41:32.154486,298.58
2019-08-13 08:42:37.905725,298.58
2019-08-13 08:43:43.655967,298.58
2019-08-13 08:44:49.354346,298.58
2019-08-13 08:45:55.069681,298.58
2019-08-13 08:47:00.790003,298.58
2019-08-13 08:48:06.549220,298.58
2019-08-13 08:49:12.264555,298.58
2019-08-13 08:50:18.028759,298.58
2019-08-13 08:51:23.755064,298.58
2019-08-13 08:52:29.483365,298.58
2019-08-13 08:53:35.214657,298.48
2019-08-13 08:54:40.951933,298.58
2019-08-13 08:55:46.677241,298.48
2019-08-13 08:56:52.438453,298.58
2019-08-13 08:57:58.538850,298.48
2019-08-13 08:59:04.290089,298.58
2019-08-13 09:00:10.015397,298.58
2019-08-13 09:01:15.738711,298.48
2019-08-13 09:02:21.508899,298.48
2019-08-13 09:03:27.291056,298.58
2019-08-13 09:04:33.043292,298.58
2019-08-13 09:05:38.759624,298.58
2019-08-13 09:06:44.478948,298.58
2019-08-13 09:07:50.328922,298.58
2019-08-13 09:08:56.053233,298.58
2019-08-13 09:10:01.838917,298.58
2019-08-13 09:11:06.527016,298.58
2019-08-13 09:12:11.136215,298.58
2019-08-13 09:13:15.735744,298.58
2019-08-13 09:14:20.309763,298.58
2019-08-13 09:15:25.100924,298.48
2019-08-13 09:16:30.298530,298.48
2019-08-13 09:17:36.132670,298.48
2019-08-13 09:18:41.867951,298.48
2019-08-13 09:19:47.609216,298.48
2019-08-13 09:20:53.332530,298.58
2019-08-13 09:21:59.051854,298.48
2019-08-13 09:23:04.821045,298.48
2019-08-13 09:24:10.592230,298.48
2019-08-13 09:25:16.353443,298.48
2019-08-13 09:26:22.072767,298.48
2019-08-13 09:27:27.868886,298.48
2019-08-13 09:28:33.744791,298.48
2019-08-13 09:29:39.496030,298.48
2019-08-13 09:30:45.297135,298.48
2019-08-13 09:31:51.130156,298.48
2019-08-13 09:32:56.833522,298.48
2019-08-13 09:34:02.645599,298.48
2019-08-13 09:35:08.438725,298.48
2019-08-13 09:36:14.241825,298.48
2019-08-13 09:37:19.994062,298.48
2019-08-13 09:38:25.707402,298.48
2019-08-13 09:39:31.390822,298.48
2019-08-13 09:40:37.190930,298.48
2019-08-13 09:41:42.985054,298.48
2019-08-13 09:42:48.720336,298.48
2019-08-13 09:43:54.425697,298.48
2019-08-13 09:45:00.189901,298.48
2019-08-13 09:46:05.917204,298.48
2019-08-13 09:47:11.687392,298.48
2019-08-13 09:48:17.436636,298.48
2019-08-13 09:49:23.194857,298.48
2019-08-13 09:50:28.968037,298.48
2019-08-13 09:51:34.803052,298.48
2019-08-13 09:52:40.593186,298.48
2019-08-13 09:53:46.397284,298.48
2019-08-13 09:54:52.156501,298.48
2019-08-13 09:55:57.904748,298.48
2019-08-13 09:57:03.665960,298.48
2019-08-13 09:58:09.449114,298.48
2019-08-13 09:59:15.241243,298.48
2019-08-13 10:00:21.043346,298.39
2019-08-13 10:01:26.801566,298.48
2019-08-13 10:02:32.609653,298.48
2019-08-13 10:03:38.371863,298.48
2019-08-13 10:04:44.178952,298.48
2019-08-13 10:05:49.972079,298.48
2019-08-13 10:06:55.766203,298.39
2019-08-13 10:08:01.521431,298.48
2019-08-13 10:09:07.278654,298.39
2019-08-13 10:10:13.057819,298.48
2019-08-13 10:11:18.811052,298.39
2019-08-13 10:12:24.695933,298.39
2019-08-13 10:13:30.540922,298.39
2019-08-13 10:14:36.327067,298.48
2019-08-13 10:15:42.077309,298.39
2019-08-13 10:16:47.823561,298.48
2019-08-13 10:17:53.635637,298.48
2019-08-13 10:18:59.395852,298.39
2019-08-13 10:20:05.155069,298.39
2019-08-13 10:21:10.983103,298.39
2019-08-13 10:22:16.802160,298.39
2019-08-13 10:23:22.568359,298.39
2019-08-13 10:24:28.428307,298.39
2019-08-13 10:25:34.229413,298.39
2019-08-13 10:26:40.110305,298.39
2019-08-13 10:27:45.945320,298.39
2019-08-13 10:28:51.731465,298.39
2019-08-13 10:29:57.488688,298.39
2019-08-13 10:31:03.354620,298.48
2019-08-13 10:32:09.178665,298.39
2019-08-13 10:33:15.013679,298.39
2019-08-13 10:34:20.800824,298.39
2019-08-13 10:35:26.548072,298.39
2019-08-13 10:36:32.377103,298.39
2019-08-13 10:37:38.214112,298.39
2019-08-13 10:38:44.110962,298.39
2019-08-13 10:39:49.858211,298.39
2019-08-13 10:40:55.739103,298.39
2019-08-13 10:42:01.457430,298.39
2019-08-13 10:43:07.195704,298.39
2019-08-13 10:44:12.988830,298.39
2019-08-13 10:45:18.762011,298.39
2019-08-13 10:46:24.542172,298.39
2019-08-13 10:47:30.287427,298.39
2019-08-13 10:48:36.143386,298.39
2019-08-13 10:49:41.898614,298.39
2019-08-13 10:50:47.736621,298.39
2019-08-13 10:51:53.480878,298.39
2019-08-13 10:52:59.376731,298.39
2019-08-13 10:54:05.189804,298.39
2019-08-13 10:55:10.948024,298.39
2019-08-13 10:56:16.990763,298.39
2019-08-13 10:57:22.726663,298.39
2019-08-13 10:58:28.341267,298.39
2019-08-13 10:59:33.944900,298.39
2019-08-13 11:00:39.570475,298.39
2019-08-13 11:01:45.191063,298.39
2019-08-13 11:02:50.817635,298.39
2019-08-13 11:03:56.438223,298.39
2019-08-13 11:05:02.061803,298.39
2019-08-13 11:06:07.678402,298.39
2019-08-13 11:07:13.296995,298.29
2019-08-13 11:08:18.924565,298.39
2019-08-13 11:09:24.555126,298.39
2019-08-13 11:10:30.180701,298.39
2019-08-13 11:11:35.785331,298.39
2019-08-13 11:12:41.422874,298.39
2019-08-13 11:13:47.052438,298.29
2019-08-13 11:14:52.730872,298.29
2019-08-13 11:15:58.410302,298.39
2019-08-13 11:17:04.023909,298.29
2019-08-13 11:18:09.693367,298.29
2019-08-13 11:19:15.372798,298.39
2019-08-13 11:20:21.018319,298.29
2019-08-13 11:21:26.674811,298.39
2019-08-13 11:22:32.304375,298.29
2019-08-13 11:23:37.929950,298.39
2019-08-13 11:24:43.551535,298.29
2019-08-13 11:25:49.177110,298.39
2019-08-13 11:26:54.890020,298.39
2019-08-13 11:28:00.527563,298.29
2019-08-13 11:29:06.162114,298.29
2019-08-13 11:30:11.786691,298.29
2019-08-13 11:31:17.487066,298.39
2019-08-13 11:32:23.144555,298.29
2019-08-13 11:33:28.832962,298.39
2019-08-13 11:34:34.462526,298.29
2019-08-13 11:35:40.107050,298.39
2019-08-13 11:36:45.733622,298.39
2019-08-13 11:37:51.409064,298.29
2019-08-13 11:38:57.069545,298.29
